"gene_symbol","tissue","baseMean","log2FoldChange","pvalue"
"SLC41A2","WAT",1.45795273773162,0.956184707557893,0.367861622024656
"SLC26A11","LIVER",1.82381440397431,1.25455788138022,0.326722975436868
"SLC5A3","LIVER",2.78865718784804,1.21872391882886,0.330337560475466
"SLC15A3","LIVER",2.08852343552333,1.2199890659673,0.331877685856923
"SLC9A3R1","WAT",4.8379752056287,0.759332776683876,0.375041782086369
"ABCB10","LIVER",1.7553976834337,1.22589689350999,0.340058437610353
"SLC30A9","LIVER",1.75039559214728,1.23224343352333,0.340322674096933
"SLC10A7","LIVER",1.49608938972868,1.27007584840672,0.341943324791121
"ABCF1","LIVER",4.53777147927469,1.19158149555212,0.347242748209534
"SLC4A7","LIVER",3.03971582961509,1.17762317114772,0.349095360824894
"SLC48A1","LIVER",3.34241604764779,0.902220676630563,0.354551748855754
"SLC4A4","WAT",3.98050751448029,0.949007983423932,0.385318481113753
"SLC17A9","WAT",1.10482450664962,1.07894698561406,0.389321669837734
"ABCG1","WAT",1.76862871308561,0.799258678844785,0.390888847988386
"SLC25A6","WAT",10.6870757243038,0.375341481454495,0.396878491342272
"SLC36A4","WAT",1.11846861311852,1.04569004799704,0.39888078115306
"SLC1A4","WAT",1.25901809302595,0.970403437153601,0.400663398894383
"SLC26A7","WAT",1.44271926389132,0.924114417350862,0.400918343082258
"SLC23A1","WAT",2.23745757641388,0.701897163016794,0.40222836039052
"SLC25A5","LIVER",5.30714920572121,-0.81227286125379,0.359954924783438
"SLC22A8","WAT",2.58918598223475,1.4081200291018,0.404779712737502
"SLC39A10","WAT",1.26237505761225,0.948809123917985,0.417783009008243
"SLC24A1","WAT",1.78630155220254,0.719713357238861,0.420280922236661
"SLC29A3","LIVER",1.41631612915122,1.18107539543291,0.375810407945929
"ABCG2","LIVER",2.59077356929757,1.11773497838224,0.377965706720967
"SLC44A3","LIVER",2.85496268213619,-0.910433413426629,0.378228975472347
"SLC22A3","LIVER",2.05938970097215,1.18634371734224,0.379156031665454
"SLC39A9","LIVER",2.54104854200152,1.08897669525768,0.383808869755013
"ABCC10","LIVER",3.86002618850569,1.12425683525595,0.387366362094151
"SLC37A2","LIVER",2.10410817491952,0.91391676465467,0.388071827818422
"ABCD4","LIVER",1.93493271656125,1.10057821205978,0.38861990009337
"SLC52A2","LIVER",1.72943894583939,0.959984047487883,0.389840387162574
"SLC35B4","WAT",3.33382995156712,0.730031495387727,0.423524082633625
"SLC38A10","LIVER",7.39271959840118,-0.636447980521397,0.39320941072527
"SLC25A24","WAT",1.72281949277129,0.746798162471951,0.426654709685063
"ABCG1","LIVER",2.26942999735325,1.05746436367521,0.398188011615464
"SLC17A9","LIVER",1.71071395960025,1.09087196898833,0.40120384154976
"SLC39A1","LIVER",3.14716436744178,1.05493890813518,0.401707228304589
"SLC9A9","LIVER",1.76566477935914,0.941485726935856,0.40313471985689
"SLC44A4","WAT",3.02024773839589,0.866514372356166,0.436523129182696
"SLC9A2","LIVER",2.10129071643871,1.12685675459696,0.414435277238331
"SLC9A2","SKIN",1.83793486130683,2.66318148038892,0.029659434391954
"SLC16A11","LIVER",1.84291654593945,0.975150247129486,0.422446873234941
"SLC5A10","LIVER",1.75043866809904,0.960947683191373,0.423351746766086
"SLC14A1","WAT",1.0726593928042,0.953632128757425,0.447382225090483
"SLC41A3","LIVER",1.82722507886938,0.911697338200103,0.426818917872854
"SLC12A3","SKIN",1.85692481203874,2.80423592952748,0.0322685991747196
"SLC35F2","WAT",1.20398989281401,0.885250937967535,0.453385322842223
"SLC50A1","WAT",1.08523533728812,0.940598373315632,0.460715127987993
"SLC19A1","LIVER",1.86193172253016,0.981860054531863,0.438600650780646
"SLC4A1AP","LIVER",3.35002956006945,0.748692935414176,0.441344433660678
"SLC7A1","WAT",2.53274951525224,0.718745660988131,0.467704803565285
"SLC7A5","WAT",1.82198487893568,0.654896957859483,0.46969292878859
"ABCA1","WAT",3.13726610947675,0.764768914604158,0.4698957826654
"SLC15A2","WAT",1.94516456103285,0.629456042983754,0.472985997821443
"SLC30A5","LIVER",1.92720673910847,1.02759292023356,0.447965038055509
"SLC25A27","LIVER",2.49459464290813,0.977341289843062,0.450416469413872
"SLC22A23","LIVER",8.1663016067605,-0.627389573694371,0.450551828152032
"SLC25A17","WAT",1.50651505025535,0.725516674176484,0.479308499620709
"ABCA4","WAT",1.23127810575181,0.841479903631614,0.479542575696424
"ABCB1","WAT",3.19616839558014,0.68142866193271,0.482923124452171
"SLC4A2","LIVER",3.82782718702062,0.95000278806708,0.468361134037858
"SLC7A8","LIVER",1.33558915766735,0.980008066951776,0.471377491294273
"SLC7A1","LIVER",4.78435256159517,0.897634672656835,0.472214114249347
"SLC16A10","LIVER",2.34450506228976,0.905266316384236,0.477224411993822
"SLC25A1","LIVER",4.60599755453963,-0.671133174393043,0.481828031284794
"SLC25A4","SKIN",5.80272852965208,-1.4502617959154,0.0481447439837909
"SLC30A10","SKIN",0.80698551955478,2.74540044919868,0.0534791150204252
"SLC17A1","SKIN",0.696255664604913,2.6998723138248,0.0571709110259051
"SLC26A7","SKIN",0.696255664604913,2.6998723138248,0.0571709110259051
"SLC30A2","SKIN",0.696255664604913,2.6998723138248,0.0571709110259051
"SLC20A1","SKIN",3.4366065216817,1.59679366233259,0.0579518464497257
"SLC7A5","SKIN",2.30834844038873,1.88360931937015,0.0589242050888589
"SLC13A1","SKIN",1.03162230459686,2.52886777836682,0.0595527296170684
"SLC27A2","SKIN",1.03162230459686,2.52886777836682,0.0595527296170684
"ABCA3","SKIN",2.7762879311525,1.83067154496999,0.0601055235639599
"SLC16A12","SKIN",1.5340971201863,2.44936849984231,0.0602364490280165
"SLC35B2","LIVER",3.00434021705004,-0.742759474171417,0.490173140131978
"SLC13A3","LIVER",1.32786318021457,0.966518443612058,0.492770794296829
"SLC16A6","WAT",1.8440828446239,0.567076799141059,0.511047166420817
"SLC38A3","LIVER",3.34361309624143,0.971350964329077,0.499670596310418
"ABCC3","LIVER",5.67230576101127,-0.538183732772522,0.499827585216036
"SLC39A11","LIVER",3.2935158186172,-0.666402517923781,0.500770118271491
"SLC35C1","WAT",1.19255154136515,0.777712294714055,0.517597624942236
"SLC8B1","WAT",2.34827836366827,-0.53866980591731,0.519250098637753
"SLC2A13","WAT",1.31466306147734,0.723350784259457,0.520680422040721
"SLC26A1","LIVER",2.87584971843899,0.855847549923092,0.506778290482565
"SLC35A3","LIVER",3.54134468923552,-0.676325928164593,0.50824840247975
"SLC17A1","LIVER",1.6008532535652,0.912501208520469,0.510628551048135
"SLC44A1","LIVER",3.67465428585449,0.849067742005181,0.513755023655708
"SLC1A2","LIVER",2.90685166262681,0.886844816342285,0.520985023168832
"ABCE1","LIVER",2.01219577455365,0.796406271616226,0.52883113128757
"SLC6A4","WAT",2.23305494784931,0.528493161589691,0.534584776455189
"SLC4A9","WAT",1.19804482992141,0.740583215931348,0.539789779290199
"SLC27A4","LIVER",3.05580256936249,0.805273459378597,0.534294229766531
"SLC11A1","LIVER",1.50048870024288,0.809248436218363,0.541821592779354
"SLC25A10","LIVER",3.57725374075442,-0.634265561082532,0.54348507513104
"SLC35C1","LIVER",1.50821467769565,0.798620186272098,0.544367695047701
"SLC20A2","WAT",3.71584865882089,0.517422817782414,0.547048891513988
"SLC4A8","WAT",1.61932454288865,0.603583857641307,0.548779279421512
"SLC39A7","LIVER",2.7171196616376,0.751727881430225,0.549368137063227
"SLC25A26","LIVER",1.79334944488954,0.642077547062496,0.554654893259016
"SLC25A21","LIVER",1.74639375681859,0.657282693003201,0.559140502814674
"SLC3A2","LIVER",3.73876363499921,0.76455068389154,0.560403041441818
"SLC45A4","LIVER",2.46553734538536,0.720517128482069,0.563878899117928
"SLC46A3","LIVER",3.47405460345019,0.741642115590719,0.56477030246683
"SLC6A8","LIVER",6.49806083292179,0.424668269382324,0.566240096068949
"SLC9A7","LIVER",2.06054949322458,0.621947321358365,0.566500995496609
"SLC16A6","LIVER",3.24062115871507,-0.669642964099213,0.571248418654797
"SLC9A3R1","LIVER",8.2998646913511,-0.477148359765438,0.573201783276246
"SLC25A37","LIVER",2.71534948637766,0.721841882928384,0.575567243781351
"SLC25A22","LIVER",3.61860197309582,-0.566086854384542,0.576882066137893
"ABCA3","LIVER",3.41336386036235,0.710357676589693,0.582310641610282
"SLC39A13","LIVER",3.30210944944366,0.559058710313585,0.583172975601515
"SLC16A5","LIVER",1.97346785291304,0.702926401946054,0.585555560300499
"ABCF3","LIVER",3.40927626780617,0.732385283668344,0.58705174190105
"SLC7A5","LIVER",1.70047777956241,0.703434430708267,0.588906113275274
"SLC35D2","LIVER",1.67907002246402,0.699349862012917,0.591870595409025
"SLC29A1","LIVER",6.28200069108812,0.407065848970614,0.595093571761107
"SLC38A1","WAT",2.66793563353591,0.534080250778889,0.554254039439825
"SLC5A10","WAT",2.44262845924607,0.505807233248,0.560720898416481
"SLC2A11","WAT",3.31106982785607,0.498522476724299,0.561843254720488
"SLC25A48","SKIN",0.644532970794191,2.5771116535143,0.072454671846173
"SLCO4C1","SKIN",0.635496334302239,2.51143106369825,0.0785207729266467
"SLC4A7","SKIN",3.45718528538821,1.49234671546553,0.0796686349394259
"SLC16A9","SKIN",1.36085576577023,2.20556065648427,0.0824843516625624
"SLC14A1","SKIN",0.683871078220289,2.51323057905126,0.0827786466326204
"SLC6A6","SKIN",3.32788544269984,1.46793720278953,0.086369441013183
"SLC4A2","SKIN",3.89055356835063,1.32503260693714,0.0938578840732274
"ABCC10","SKIN",3.13640571068587,1.40944701462738,0.0971050791184314
"SLC2A2","SKIN",0.876454223164694,2.24153955124486,0.0989019495556989
"SLC5A11","SKIN",0.876454223164694,2.24153955124486,0.0989019495556989
"SLC39A14","SKIN",3.7789973555535,1.3549197161798,0.101169843965699
"SLC7A1","SKIN",3.155735987738,1.40125781915685,0.102791641647155
"SLC35A2","SKIN",1.25249111443139,2.03045556942869,0.108213263218377
"ABCA12","SKIN",0.9191810340994,2.15665683810743,0.1174849523139
"SLC1A1","SKIN",0.824731529353973,2.12898891392981,0.119342124789781
"SLC6A19","SKIN",0.824731529353973,2.12898891392981,0.119342124789781
"SLC7A9","SKIN",0.824731529353973,2.12898891392981,0.119342124789781
"SLC27A4","SKIN",2.30808104070604,1.48951898399259,0.119641085023583
"SLC17A4","SKIN",0.541087583172748,2.28948153569048,0.121896250906446
"SLC6A17","SKIN",1.20805166090397,1.95965690375131,0.12240960112143
"SLC34A3","SKIN",1.5945699409202,1.85015761026444,0.129722262075935
"SLC12A1","SKIN",1.61085029112464,1.82722744645999,0.133787820987989
"SLC3A2","SKIN",3.63779332437498,1.21859937993808,0.134765341818439
"SLC25A25","SKIN",1.95482502487982,1.55464157656814,0.137873378556255
"SLC26A1","SKIN",2.58927827432959,1.35509839971351,0.13920905072279
"SLCO2B1","SKIN",3.54066934165926,1.28678732971538,0.139217714524986
"SLC16A4","SKIN",0.745717764885972,2.00465704764049,0.147442991897761
"SLC19A1","SKIN",1.8416063019101,1.5071415840981,0.148639091896057
"SLC37A1","SKIN",1.92815268462409,1.51435299918762,0.148897198773237
"SLC7A8","SKIN",2.67613896680008,1.3309891532345,0.150073068447147
"SLC45A4","SKIN",2.85133578594339,1.22191213552084,0.152505633561197
"ABCC6","SKIN",1.08108440487792,1.86892137899863,0.155584037463156
"SLC31A1","SKIN",1.81022206508999,1.48492680344789,0.155765894032455
"SLC9A3R1","SKIN",5.0088226135752,0.992375732100685,0.157050353681574
"SLC2A5","SKIN",1.0830584888388,1.82525076857184,0.159309379963402
"SLCO2A1","SKIN",2.87636193288666,1.22110935585788,0.163181921726307
"SLC16A5","SKIN",1.77360325789494,1.45719204334608,0.164252676695684
"SLC39A4","SKIN",0.79460429660208,1.90140827450125,0.170079441096399
"SLC6A14","SKIN",0.778323946397641,1.90215894147239,0.170916682552258
"SLC9A3R2","SKIN",3.17766604973608,1.1765234084786,0.175091012923149
"SLC23A2","SKIN",2.77734822779628,1.16535403723237,0.175121657523039
"ABCA1","SKIN",5.6827111606642,0.989682930171881,0.175143315073444
"ABCA2","SKIN",4.68578214104257,1.00774147048125,0.176910790694871
"SLC15A2","SKIN",1.42848956422485,1.56918348684672,0.178073833495663
"SLC19A3","SKIN",0.72128614173253,1.86787410713385,0.179781828601664
"SLC39A7","SKIN",2.7966785048484,1.15282286067919,0.180498294028062
"ABCC5","SKIN",3.89799864722094,1.07669182553113,0.180758446372683
"SLC51A","SKIN",1.03128811841298,1.73351253466964,0.183528240883423
"ABCC2","SKIN",1.46669293014531,1.61292488554479,0.184932630052378
"SLC6A14","WAT",0.978904628205598,0.789149199258962,0.568520034091925
"SLC45A3","WAT",1.26885384116302,0.651177406795592,0.572033533465571
"SLC5A3","WAT",3.35695364838193,0.599059739014466,0.58742121149631
"SLC24A3","WAT",0.992548734674499,0.719343014194958,0.587975866748146
"SLC33A1","LIVER",2.10327785874455,0.639121794462636,0.620342862881156
"SLC2A1","WAT",3.33843025250255,-0.451287565097702,0.597887359793139
"SLC4A7","WAT",3.38124038754811,0.566978458631611,0.598015451009004
"SLC16A3","WAT",2.40358223598532,0.432313670908706,0.603430549095093
"SLC22A15","WAT",1.95020056601348,-0.429060162287866,0.603752026779395
"SLC9A8","LIVER",4.36852949636223,0.455296396144986,0.627916098550731
"SLC23A1","LIVER",1.89528199990183,0.521804961938262,0.631377627618698
"SLC2A4RG","LIVER",3.55294137797641,-0.492520037775042,0.635243579657659
"SLC16A1","LIVER",7.35611448179437,-0.382932767142924,0.635853321965363
"SLC39A8","SKIN",2.66918598576386,1.2520888397694,0.196690090995765
"SLC35F2","SKIN",1.00860989146818,1.65481418642969,0.200781494950907
"SLC35F6","SKIN",2.28640743413248,1.17039744255074,0.201385305933124
"SLC5A8","SKIN",0.977639017256475,1.66977030718462,0.20771235589312
"SLC36A1","SKIN",2.40398296014553,1.13421976072259,0.209301289620656
"SLC45A3","SKIN",2.69693424460493,1.18857766518607,0.209377631177049
"ABCB11","SKIN",0.437642195551305,1.92081343387466,0.221076814877723
"ABCB4","SKIN",0.437642195551305,1.92081343387466,0.221076814877723
"SLC22A7","SKIN",0.437642195551305,1.92081343387466,0.221076814877723
"SLC27A5","SKIN",0.437642195551305,1.92081343387466,0.221076814877723
"SLCO1B3","SKIN",0.437642195551305,1.92081343387466,0.221076814877723
"ABCC3","SKIN",3.69700393825554,0.959800091344104,0.224402201175611
"SLC11A2","LIVER",3.25286362830102,0.582760617476926,0.649976727229195
"SLC30A10","LIVER",1.419761728759,0.610316285037001,0.652042269623649
"SLC44A3","SKIN",1.62509123542024,1.2914724720553,0.228249668007247
"SLC35A2","LIVER",1.42748770621178,0.598875878588783,0.656004047787986
"SLC9A9","WAT",2.104157541097,-0.404314065163787,0.624096380470653
"SLC13A1","LUNG",1.27112751486671,3.49410101451026,0.0133249698974327
"SLC26A3","LUNG",2.65704311606502,3.1924543828593,0.0157034885906062
"SLC35B4","SKIN",2.49322504587353,-1.01896737355104,0.235849638704231
"SLC12A9","LIVER",2.48673336603382,0.430672544112721,0.682586906648858
"SLC12A6","LIVER",3.15533002737975,0.394041546906605,0.684660800056681
"SLC27A2","LIVER",2.79974160892399,-0.59804840024781,0.685147958888298
"SLC9A3","LIVER",2.64515139995011,-0.583345224642891,0.68833263150746
"SLC2A6","LIVER",2.11322512224779,0.451819982473836,0.690934766506427
"ABCD3","LIVER",3.57899293869183,0.515932727894938,0.697960576897781
"SLC45A3","LIVER",1.6137950058857,0.507110154882801,0.699922724401797
"ABCG8","LIVER",2.04218846909913,0.529408724145911,0.70282014917102
"SLC25A15","SKIN",1.61085488160168,1.29375091524395,0.242828648485023
"ABCF1","SKIN",3.5536828042827,0.926532584324223,0.245250969311738
"ABCA7","SKIN",1.94435181735436,1.12654683421661,0.249413549967382
"SLC44A1","SKIN",2.66837244226723,1.02076743474838,0.256172078214038
"SLC25A13","SKIN",1.59010306200266,1.22031379657477,0.257598331890495
"SLC39A9","SKIN",2.56819226854669,0.98676104946509,0.25789110378951
"SLC16A11","WAT",1.94089758633376,-0.403005511232517,0.660251201474906
"SLC43A3","WAT",1.10429006532281,0.542311195944974,0.662731169444396
"SLC46A1","WAT",2.34376018244704,0.359002107091861,0.667898506535087
"SLC39A5","WAT",2.90518734564398,0.414131624349527,0.667945851096912
"SLC25A22","WAT",3.27136998797018,-0.360908090261742,0.671958959667275
"SLC26A2","WAT",4.14626503811781,-0.346355491531609,0.672857209680221
"SLC6A8","WAT",4.58471478379806,0.333935649022019,0.673057723234921
"ABCC2","LIVER",3.86871933966577,-0.517326738104704,0.723914637887048
"SLC6A12","SKIN",0.668373739432353,1.56244727971216,0.273490595220119
"SLC16A6","SKIN",1.55170908707546,1.20514252242576,0.277818920926956
"SLC11A2","SKIN",2.50776356486065,0.952422479442999,0.278389782366084
"SLC30A7","SKIN",1.24829559614211,1.30127603811781,0.279271909710951
"SLC10A2","SKIN",0.617840754111087,1.53774524179835,0.285474342636533
"SLC24A3","SKIN",1.70316416949288,1.1333509971656,0.288737072518675
"SLC12A2","SKIN",2.2552720214421,1.0295387486292,0.289989981509512
"SLC30A3","SKIN",0.880551979804569,1.42039492414562,0.298009940735709
"SLC46A3","SKIN",2.46055528957276,0.918861670822835,0.301008257915123
"ABCD3","SKIN",2.38465764094,0.929253738863901,0.302379445294236
"SLC6A20","SKIN",2.13184470853829,0.953572622627726,0.302909744889715
"SLC13A5","SKIN",1.54030677553772,1.10385875197997,0.303968547988007
"SLC16A2","SKIN",1.97816629669633,1.0099137944555,0.307458515474911
"SLC25A5","SKIN",3.55953355313623,0.776156316753529,0.307911707748962
"SLC12A7","SKIN",4.51348993093634,0.790816752297412,0.308429189603532
"SLC44A2","SKIN",4.49887436189969,0.793546427727057,0.309351265691194
"ABCG1","SKIN",3.02698816870721,0.893549385154585,0.313833062807937
"SLC7A7","SKIN",2.70584711540895,0.851010582381669,0.316268201609153
"ABCC1","SKIN",3.40947776668827,0.814958961063398,0.316513445654478
"SLC3A1","LIVER",1.90140705652774,-0.384707832366047,0.73259293330789
"ABCC4","LIVER",3.93170925499108,0.331638150728237,0.735556261131312
"SLC25A13","LIVER",2.61070455521033,0.420356736437399,0.745658419846036
"SLC31A1","LIVER",2.83128492727473,0.425613127393984,0.745750998505256
"SLC1A1","LIVER",3.48880120435888,0.455842984390594,0.74614283803106
"SLC25A30","LIVER",9.43953882153117,0.526184988399704,0.74849946693706
"SLC23A1","SKIN",2.33343758064227,0.870004265986067,0.324478483565026
"SLC17A5","SKIN",1.20272262815418,1.16197977918285,0.329530986748806
"SLC35C2","SKIN",1.76724949820244,0.961469856803748,0.330929601043573
"SLC27A6","SKIN",1.13478577312657,1.15340353953601,0.338172684251214
"SLC17A9","SKIN",1.55090413338216,1.04779805130454,0.338619399376533
"SLC29A1","SKIN",3.83606159322238,-0.671486938463394,0.340252966763049
"SLC51B","SKIN",1.20126033199135,1.13026374546684,0.342002801594854
"SLC27A3","SKIN",1.14036751712236,1.15100575234594,0.342983651979868
"SLC24A1","LIVER",1.63703176767015,0.384347618489498,0.762693493636994
"SLC25A28","LIVER",2.93231472968404,0.290429920148437,0.765850001826611
"SLC2A2","LIVER",3.30249390468496,0.431116078232793,0.770137701747727
"SLC43A2","SKIN",6.03450778622424,0.587486318354954,0.350178109063812
"SLC37A2","WAT",2.61845291049763,-0.350491114781385,0.700917809160582
